company_id|fiscal_year|rule|category|explanation
PFC|2022|ROE_SOURCE_VARIANCE|data source issue|computed=26.18, source_display=19.49
PFC|2022|ROCE_SOURCE_VARIANCE|version difference|computed=3.20, source_display=9.96
PFC|2023|ROE_SOURCE_VARIANCE|data source issue|computed=25.17, source_display=19.49
PFC|2023|ROCE_SOURCE_VARIANCE|version difference|computed=3.18, source_display=9.96
PFC|2024|ROE_SOURCE_VARIANCE|data source issue|computed=26.16, source_display=19.49
PFC|2024|ROCE_SOURCE_VARIANCE|version difference|computed=3.49, source_display=9.96
PIDILITIND|2013|ROCE_SOURCE_VARIANCE|version difference|computed=37.74, source_display=29.7
PIDILITIND|2014|ROCE_SOURCE_VARIANCE|version difference|computed=35.54, source_display=29.7
PIDILITIND|2015|ROCE_SOURCE_VARIANCE|version difference|computed=34.84, source_display=29.7
PIDILITIND|2016|ROE_SOURCE_VARIANCE|data source issue|computed=30.59, source_display=22.8
PIDILITIND|2016|ROCE_SOURCE_VARIANCE|version difference|computed=46.14, source_display=29.7
PIDILITIND|2017|ROCE_SOURCE_VARIANCE|version difference|computed=38.58, source_display=29.7
PIDILITIND|2018|ROCE_SOURCE_VARIANCE|version difference|computed=40.39, source_display=29.7
PIDILITIND|2019|ROCE_SOURCE_VARIANCE|version difference|computed=35.23, source_display=29.7
PIDILITIND|2020|ROCE_SOURCE_VARIANCE|version difference|computed=35.27, source_display=29.7
PNB|2013|ROE_SOURCE_VARIANCE|data source issue|computed=812.30, source_display=8.7
PNB|2013|ROCE_SOURCE_VARIANCE|version difference|computed=58.94, source_display=1.63
PNB|2013|ROE_SOURCE_VARIANCE|data source issue|computed=812.30, source_display=8.7
PNB|2013|ROCE_SOURCE_VARIANCE|version difference|computed=58.94, source_display=1.63
PNB|2013|ROE_SOURCE_VARIANCE|data source issue|computed=812.30, source_display=8.7
PNB|2013|ROCE_SOURCE_VARIANCE|version difference|computed=58.94, source_display=1.63
PNB|2013|ROE_SOURCE_VARIANCE|data source issue|computed=812.30, source_display=8.7
PNB|2013|ROCE_SOURCE_VARIANCE|version difference|computed=58.94, source_display=1.63
PNB|2013|ROE_SOURCE_VARIANCE|data source issue|computed=812.30, source_display=8.7
PNB|2013|ROCE_SOURCE_VARIANCE|version difference|computed=58.94, source_display=1.63
PNB|2014|ROE_SOURCE_VARIANCE|data source issue|computed=393.36, source_display=8.7
PNB|2014|ROCE_SOURCE_VARIANCE|version difference|computed=42.66, source_display=1.63
PNB|2014|ROE_SOURCE_VARIANCE|data source issue|computed=393.36, source_display=8.7
PNB|2014|ROCE_SOURCE_VARIANCE|version difference|computed=42.66, source_display=1.63
PNB|2014|ROE_SOURCE_VARIANCE|data source issue|computed=393.36, source_display=8.7
PNB|2014|ROCE_SOURCE_VARIANCE|version difference|computed=42.66, source_display=1.63
PNB|2014|ROE_SOURCE_VARIANCE|data source issue|computed=393.36, source_display=8.7
PNB|2014|ROCE_SOURCE_VARIANCE|version difference|computed=42.66, source_display=1.63
PNB|2014|ROE_SOURCE_VARIANCE|data source issue|computed=393.36, source_display=8.7
PNB|2014|ROCE_SOURCE_VARIANCE|version difference|computed=42.66, source_display=1.63
PNB|2015|ROE_SOURCE_VARIANCE|data source issue|computed=223.24, source_display=8.7
PNB|2015|ROCE_SOURCE_VARIANCE|version difference|computed=34.19, source_display=1.63
PNB|2015|ROE_SOURCE_VARIANCE|data source issue|computed=223.24, source_display=8.7
PNB|2015|ROCE_SOURCE_VARIANCE|version difference|computed=34.19, source_display=1.63
PNB|2015|ROE_SOURCE_VARIANCE|data source issue|computed=223.24, source_display=8.7
PNB|2015|ROCE_SOURCE_VARIANCE|version difference|computed=34.19, source_display=1.63
PNB|2015|ROE_SOURCE_VARIANCE|data source issue|computed=223.24, source_display=8.7
PNB|2015|ROCE_SOURCE_VARIANCE|version difference|computed=34.19, source_display=1.63
PNB|2015|ROE_SOURCE_VARIANCE|data source issue|computed=223.24, source_display=8.7
PNB|2015|ROCE_SOURCE_VARIANCE|version difference|computed=34.19, source_display=1.63
PNB|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-163.56, source_display=8.7
PNB|2016|ROCE_SOURCE_VARIANCE|version difference|computed=21.66, source_display=1.63
PNB|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-163.56, source_display=8.7
PNB|2016|ROCE_SOURCE_VARIANCE|version difference|computed=21.66, source_display=1.63
PNB|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-163.56, source_display=8.7
PNB|2016|ROCE_SOURCE_VARIANCE|version difference|computed=21.66, source_display=1.63
PNB|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-163.56, source_display=8.7
PNB|2016|ROCE_SOURCE_VARIANCE|version difference|computed=21.66, source_display=1.63
PNB|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-163.56, source_display=8.7
PNB|2016|ROCE_SOURCE_VARIANCE|version difference|computed=21.66, source_display=1.63
PNB|2017|ROE_SOURCE_VARIANCE|data source issue|computed=22.21, source_display=8.7
PNB|2017|ROCE_SOURCE_VARIANCE|version difference|computed=22.32, source_display=1.63
PNB|2017|ROE_SOURCE_VARIANCE|data source issue|computed=22.21, source_display=8.7
PNB|2017|ROCE_SOURCE_VARIANCE|version difference|computed=22.32, source_display=1.63
PNB|2017|ROE_SOURCE_VARIANCE|data source issue|computed=22.21, source_display=8.7
PNB|2017|ROCE_SOURCE_VARIANCE|version difference|computed=22.32, source_display=1.63
PNB|2017|ROE_SOURCE_VARIANCE|data source issue|computed=22.21, source_display=8.7
PNB|2017|ROCE_SOURCE_VARIANCE|version difference|computed=22.32, source_display=1.63
PNB|2017|ROE_SOURCE_VARIANCE|data source issue|computed=22.21, source_display=8.7
PNB|2017|ROCE_SOURCE_VARIANCE|version difference|computed=22.32, source_display=1.63
PNB|2018|ROE_SOURCE_VARIANCE|data source issue|computed=-184.37, source_display=8.7
PNB|2018|ROCE_SOURCE_VARIANCE|version difference|computed=14.72, source_display=1.63
PNB|2018|ROE_SOURCE_VARIANCE|data source issue|computed=-184.37, source_display=8.7
PNB|2018|ROCE_SOURCE_VARIANCE|version difference|computed=14.72, source_display=1.63
PNB|2018|ROE_SOURCE_VARIANCE|data source issue|computed=-184.37, source_display=8.7
PNB|2018|ROCE_SOURCE_VARIANCE|version difference|computed=14.72, source_display=1.63
PNB|2018|ROE_SOURCE_VARIANCE|data source issue|computed=-184.37, source_display=8.7
PNB|2018|ROCE_SOURCE_VARIANCE|version difference|computed=14.72, source_display=1.63
PNB|2018|ROE_SOURCE_VARIANCE|data source issue|computed=-184.37, source_display=8.7
PNB|2018|ROCE_SOURCE_VARIANCE|version difference|computed=14.72, source_display=1.63
PNB|2019|ROE_SOURCE_VARIANCE|data source issue|computed=-128.45, source_display=8.7
PNB|2019|ROCE_SOURCE_VARIANCE|version difference|computed=9.29, source_display=1.63
PNB|2019|ROE_SOURCE_VARIANCE|data source issue|computed=-128.45, source_display=8.7
PNB|2019|ROCE_SOURCE_VARIANCE|version difference|computed=9.29, source_display=1.63
PNB|2019|ROE_SOURCE_VARIANCE|data source issue|computed=-128.45, source_display=8.7
PNB|2019|ROCE_SOURCE_VARIANCE|version difference|computed=9.29, source_display=1.63
PNB|2019|ROE_SOURCE_VARIANCE|data source issue|computed=-128.45, source_display=8.7
PNB|2019|ROCE_SOURCE_VARIANCE|version difference|computed=9.29, source_display=1.63
PNB|2019|ROE_SOURCE_VARIANCE|data source issue|computed=-128.45, source_display=8.7
PNB|2019|ROCE_SOURCE_VARIANCE|version difference|computed=9.29, source_display=1.63
PNB|2020|ROCE_SOURCE_VARIANCE|version difference|computed=12.40, source_display=1.63
PNB|2020|ROCE_SOURCE_VARIANCE|version difference|computed=12.40, source_display=1.63
PNB|2020|ROCE_SOURCE_VARIANCE|version difference|computed=12.40, source_display=1.63
PNB|2020|ROCE_SOURCE_VARIANCE|version difference|computed=12.40, source_display=1.63
PNB|2020|ROCE_SOURCE_VARIANCE|version difference|computed=12.40, source_display=1.63
PNB|2021|ROE_SOURCE_VARIANCE|data source issue|computed=30.39, source_display=8.7
PNB|2021|ROCE_SOURCE_VARIANCE|version difference|computed=18.72, source_display=1.63
PNB|2021|ROE_SOURCE_VARIANCE|data source issue|computed=30.39, source_display=8.7
PNB|2021|ROCE_SOURCE_VARIANCE|version difference|computed=18.72, source_display=1.63
PNB|2021|ROE_SOURCE_VARIANCE|data source issue|computed=30.39, source_display=8.7
PNB|2021|ROCE_SOURCE_VARIANCE|version difference|computed=18.72, source_display=1.63
PNB|2021|ROE_SOURCE_VARIANCE|data source issue|computed=30.39, source_display=8.7
PNB|2021|ROCE_SOURCE_VARIANCE|version difference|computed=18.72, source_display=1.63
PNB|2021|ROE_SOURCE_VARIANCE|data source issue|computed=30.39, source_display=8.7
PNB|2021|ROCE_SOURCE_VARIANCE|version difference|computed=18.72, source_display=1.63
PNB|2022|ROE_SOURCE_VARIANCE|data source issue|computed=39.87, source_display=8.7
PNB|2022|ROCE_SOURCE_VARIANCE|version difference|computed=19.64, source_display=1.63
PNB|2022|ROE_SOURCE_VARIANCE|data source issue|computed=39.87, source_display=8.7
PNB|2022|ROCE_SOURCE_VARIANCE|version difference|computed=19.64, source_display=1.63
PNB|2022|ROE_SOURCE_VARIANCE|data source issue|computed=39.87, source_display=8.7
PNB|2022|ROCE_SOURCE_VARIANCE|version difference|computed=19.64, source_display=1.63
PNB|2022|ROE_SOURCE_VARIANCE|data source issue|computed=39.87, source_display=8.7
PNB|2022|ROCE_SOURCE_VARIANCE|version difference|computed=19.64, source_display=1.63
PNB|2022|ROE_SOURCE_VARIANCE|data source issue|computed=39.87, source_display=8.7
PNB|2022|ROCE_SOURCE_VARIANCE|version difference|computed=19.64, source_display=1.63
PNB|2023|ROE_SOURCE_VARIANCE|data source issue|computed=30.67, source_display=8.7
PNB|2023|ROCE_SOURCE_VARIANCE|version difference|computed=19.40, source_display=1.63
PNB|2023|ROE_SOURCE_VARIANCE|data source issue|computed=30.67, source_display=8.7
PNB|2023|ROCE_SOURCE_VARIANCE|version difference|computed=19.40, source_display=1.63
PNB|2023|ROE_SOURCE_VARIANCE|data source issue|computed=30.67, source_display=8.7
PNB|2023|ROCE_SOURCE_VARIANCE|version difference|computed=19.40, source_display=1.63
PNB|2023|ROE_SOURCE_VARIANCE|data source issue|computed=30.67, source_display=8.7
PNB|2023|ROCE_SOURCE_VARIANCE|version difference|computed=19.40, source_display=1.63
PNB|2023|ROE_SOURCE_VARIANCE|data source issue|computed=30.67, source_display=8.7
PNB|2023|ROCE_SOURCE_VARIANCE|version difference|computed=19.40, source_display=1.63
PNB|2024|ROE_SOURCE_VARIANCE|data source issue|computed=61.32, source_display=8.7
PNB|2024|ROCE_SOURCE_VARIANCE|version difference|computed=20.24, source_display=1.63
PNB|2024|ROE_SOURCE_VARIANCE|data source issue|computed=61.32, source_display=8.7
PNB|2024|ROCE_SOURCE_VARIANCE|version difference|computed=20.24, source_display=1.63
PNB|2024|ROE_SOURCE_VARIANCE|data source issue|computed=61.32, source_display=8.7
PNB|2024|ROCE_SOURCE_VARIANCE|version difference|computed=20.24, source_display=1.63
PNB|2024|ROE_SOURCE_VARIANCE|data source issue|computed=61.32, source_display=8.7
PNB|2024|ROCE_SOURCE_VARIANCE|version difference|computed=20.24, source_display=1.63
PNB|2024|ROE_SOURCE_VARIANCE|data source issue|computed=61.32, source_display=8.7
PNB|2024|ROCE_SOURCE_VARIANCE|version difference|computed=20.24, source_display=1.63
POWERGRID|2014|ROE_SOURCE_VARIANCE|data source issue|computed=13.11, source_display=19.0
POWERGRID|2014|ROE_SOURCE_VARIANCE|data source issue|computed=13.11, source_display=19.0
POWERGRID|2015|ROE_SOURCE_VARIANCE|data source issue|computed=13.13, source_display=19.0
POWERGRID|2015|ROE_SOURCE_VARIANCE|data source issue|computed=13.13, source_display=19.0
POWERGRID|2016|ROE_SOURCE_VARIANCE|data source issue|computed=13.55, source_display=19.0
POWERGRID|2016|ROE_SOURCE_VARIANCE|data source issue|computed=13.55, source_display=19.0
POWERGRID|2022|ROCE_SOURCE_VARIANCE|version difference|computed=19.21, source_display=13.2
POWERGRID|2022|ROCE_SOURCE_VARIANCE|version difference|computed=19.21, source_display=13.2
POWERGRID|2023|ROCE_SOURCE_VARIANCE|version difference|computed=19.22, source_display=13.2
POWERGRID|2023|ROCE_SOURCE_VARIANCE|version difference|computed=19.22, source_display=13.2
POWERGRID|2024|ROCE_SOURCE_VARIANCE|version difference|computed=19.17, source_display=13.2
POWERGRID|2024|ROCE_SOURCE_VARIANCE|version difference|computed=19.17, source_display=13.2
RECLTD|2018|ROE_SOURCE_VARIANCE|data source issue|computed=13.66, source_display=22.2
RECLTD|2019|ROE_SOURCE_VARIANCE|data source issue|computed=16.62, source_display=22.2
RECLTD|2020|ROE_SOURCE_VARIANCE|data source issue|computed=14.05, source_display=22.2
SBILIFE|2013|ROE_SOURCE_VARIANCE|data source issue|computed=23.03, source_display=12.0
SBILIFE|2013|ROCE_SOURCE_VARIANCE|version difference|computed=26.28, source_display=13.2
SBILIFE|2014|ROE_SOURCE_VARIANCE|data source issue|computed=21.69, source_display=12.0
SBILIFE|2014|ROCE_SOURCE_VARIANCE|version difference|computed=25.48, source_display=13.2
SBILIFE|2015|ROE_SOURCE_VARIANCE|data source issue|computed=20.09, source_display=12.0
SBILIFE|2015|ROCE_SOURCE_VARIANCE|version difference|computed=24.09, source_display=13.2
SBILIFE|2016|ROE_SOURCE_VARIANCE|data source issue|computed=17.83, source_display=12.0
SBILIFE|2016|ROCE_SOURCE_VARIANCE|version difference|computed=22.16, source_display=13.2
SBILIFE|2017|ROE_SOURCE_VARIANCE|data source issue|computed=17.20, source_display=12.0
SBILIFE|2017|ROCE_SOURCE_VARIANCE|version difference|computed=21.74, source_display=13.2
SBILIFE|2018|ROE_SOURCE_VARIANCE|data source issue|computed=17.62, source_display=12.0
SBILIFE|2018|ROCE_SOURCE_VARIANCE|version difference|computed=22.79, source_display=13.2
SBILIFE|2019|ROE_SOURCE_VARIANCE|data source issue|computed=17.52, source_display=12.0
SBILIFE|2019|ROCE_SOURCE_VARIANCE|version difference|computed=22.97, source_display=13.2
SBILIFE|2020|ROCE_SOURCE_VARIANCE|version difference|computed=21.50, source_display=13.2
SHREECEM|2013|ROE_SOURCE_VARIANCE|data source issue|computed=26.12, source_display=12.2
SHREECEM|2013|ROCE_SOURCE_VARIANCE|version difference|computed=34.06, source_display=14.8
SHREECEM|2014|ROCE_SOURCE_VARIANCE|version difference|computed=25.27, source_display=14.8
SHREECEM|2015|ROCE_SOURCE_VARIANCE|version difference|computed=23.35, source_display=14.8
SHREECEM|2017|ROE_SOURCE_VARIANCE|data source issue|computed=17.39, source_display=12.2
SHREECEM|2017|ROCE_SOURCE_VARIANCE|version difference|computed=31.98, source_display=14.8
SHREECEM|2018|ROCE_SOURCE_VARIANCE|version difference|computed=23.27, source_display=14.8
SHREECEM|2019|ROCE_SOURCE_VARIANCE|version difference|computed=22.98, source_display=14.8
SHREECEM|2020|ROCE_SOURCE_VARIANCE|version difference|computed=24.73, source_display=14.8
SHREECEM|2021|ROCE_SOURCE_VARIANCE|version difference|computed=25.63, source_display=14.8
SHREECEM|2022|ROCE_SOURCE_VARIANCE|version difference|computed=21.72, source_display=14.8
SHREECEM|2024|ROCE_SOURCE_VARIANCE|version difference|computed=22.88, source_display=14.8
SHRIRAMFIN|2013|ROCE_SOURCE_VARIANCE|version difference|computed=5.37, source_display=11.3
SHRIRAMFIN|2014|ROCE_SOURCE_VARIANCE|version difference|computed=4.25, source_display=11.3
SHRIRAMFIN|2015|ROCE_SOURCE_VARIANCE|version difference|computed=3.03, source_display=11.3
SHRIRAMFIN|2016|ROCE_SOURCE_VARIANCE|version difference|computed=3.05, source_display=11.3
SHRIRAMFIN|2017|ROCE_SOURCE_VARIANCE|version difference|computed=3.06, source_display=11.3
SHRIRAMFIN|2018|ROCE_SOURCE_VARIANCE|version difference|computed=4.10, source_display=11.3
SHRIRAMFIN|2019|ROCE_SOURCE_VARIANCE|version difference|computed=3.68, source_display=11.3
SHRIRAMFIN|2020|ROCE_SOURCE_VARIANCE|version difference|computed=3.17, source_display=11.3
SHRIRAMFIN|2021|ROCE_SOURCE_VARIANCE|version difference|computed=2.66, source_display=11.3
SHRIRAMFIN|2022|ROE_SOURCE_VARIANCE|data source issue|computed=10.43, source_display=15.9
SHRIRAMFIN|2022|ROCE_SOURCE_VARIANCE|version difference|computed=2.61, source_display=11.3
SHRIRAMFIN|2023|ROCE_SOURCE_VARIANCE|version difference|computed=4.24, source_display=11.3
SHRIRAMFIN|2024|ROCE_SOURCE_VARIANCE|version difference|computed=4.32, source_display=11.3
SIEMENS|2011|ROCE_SOURCE_VARIANCE|version difference|computed=38.52, source_display=25.6
SIEMENS|2014|ROE_SOURCE_VARIANCE|data source issue|computed=13.78, source_display=19.1
SIEMENS|2015|ROCE_SOURCE_VARIANCE|version difference|computed=37.75, source_display=25.6
SIEMENS|2016|ROE_SOURCE_VARIANCE|data source issue|computed=42.83, source_display=19.1
SIEMENS|2016|ROCE_SOURCE_VARIANCE|version difference|computed=61.17, source_display=25.6
SIEMENS|2018|ROE_SOURCE_VARIANCE|data source issue|computed=10.86, source_display=19.1
SIEMENS|2018|ROCE_SOURCE_VARIANCE|version difference|computed=19.36, source_display=25.6
SIEMENS|2019|ROE_SOURCE_VARIANCE|data source issue|computed=12.14, source_display=19.1
SIEMENS|2020|ROE_SOURCE_VARIANCE|data source issue|computed=8.10, source_display=19.1
SIEMENS|2020|ROCE_SOURCE_VARIANCE|version difference|computed=13.89, source_display=25.6
SIEMENS|2021|ROE_SOURCE_VARIANCE|data source issue|computed=10.52, source_display=19.1
SIEMENS|2021|ROCE_SOURCE_VARIANCE|version difference|computed=17.13, source_display=25.6
SIEMENS|2022|ROE_SOURCE_VARIANCE|data source issue|computed=13.29, source_display=19.1
SIEMENS|2022|ROCE_SOURCE_VARIANCE|version difference|computed=19.90, source_display=25.6
SUNPHARMA|2013|ROE_SOURCE_VARIANCE|data source issue|computed=23.14, source_display=16.7
SUNPHARMA|2013|ROCE_SOURCE_VARIANCE|version difference|computed=30.78, source_display=17.3
SUNPHARMA|2014|ROCE_SOURCE_VARIANCE|version difference|computed=23.88, source_display=17.3
SUNPHARMA|2015|ROCE_SOURCE_VARIANCE|version difference|computed=23.61, source_display=17.3
SUNPHARMA|2017|ROCE_SOURCE_VARIANCE|version difference|computed=23.05, source_display=17.3
SUNPHARMA|2018|ROE_SOURCE_VARIANCE|data source issue|computed=6.63, source_display=16.7
SUNPHARMA|2018|ROCE_SOURCE_VARIANCE|version difference|computed=11.29, source_display=17.3
SUNPHARMA|2019|ROE_SOURCE_VARIANCE|data source issue|computed=7.75, source_display=16.7
SUNPHARMA|2019|ROCE_SOURCE_VARIANCE|version difference|computed=11.78, source_display=17.3
SUNPHARMA|2020|ROE_SOURCE_VARIANCE|data source issue|computed=9.22, source_display=16.7
SUNPHARMA|2021|ROE_SOURCE_VARIANCE|data source issue|computed=4.89, source_display=16.7
SUNPHARMA|2021|ROCE_SOURCE_VARIANCE|version difference|computed=9.98, source_display=17.3
SUNPHARMA|2022|ROE_SOURCE_VARIANCE|data source issue|computed=7.06, source_display=16.7
SUNPHARMA|2024|OPM_MISMATCH|formula discrepancy|computed=26.84, source=28.0
TATACONSUM|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-0.59, source_display=8.32
TATACONSUM|2016|ROCE_SOURCE_VARIANCE|version difference|computed=5.32, source_display=10.6
TATAPOWER|2013|ROE_SOURCE_VARIANCE|data source issue|computed=1.00, source_display=11.3
TATAPOWER|2014|ROE_SOURCE_VARIANCE|data source issue|computed=0.10, source_display=11.3
TATAPOWER|2015|ROE_SOURCE_VARIANCE|data source issue|computed=3.19, source_display=11.3
TATAPOWER|2023|ROCE_SOURCE_VARIANCE|version difference|computed=16.24, source_display=11.1
TATAPOWER|2024|ROCE_SOURCE_VARIANCE|version difference|computed=16.45, source_display=11.1
TATASTEEL|2013|ROE_SOURCE_VARIANCE|data source issue|computed=-21.28, source_display=6.55
TATASTEEL|2014|ROCE_SOURCE_VARIANCE|version difference|computed=13.83, source_display=7.02
TATASTEEL|2015|ROE_SOURCE_VARIANCE|data source issue|computed=-12.56, source_display=6.55
TATASTEEL|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-1.14, source_display=6.55
TATASTEEL|2017|ROE_SOURCE_VARIANCE|data source issue|computed=-11.02, source_display=6.55
TATASTEEL|2018|ROE_SOURCE_VARIANCE|data source issue|computed=29.15, source_display=6.55
TATASTEEL|2018|ROCE_SOURCE_VARIANCE|version difference|computed=21.13, source_display=7.02
TATASTEEL|2019|ROE_SOURCE_VARIANCE|data source issue|computed=13.23, source_display=6.55
TATASTEEL|2019|ROCE_SOURCE_VARIANCE|version difference|computed=18.17, source_display=7.02
TATASTEEL|2021|ROCE_SOURCE_VARIANCE|version difference|computed=18.85, source_display=7.02
TATASTEEL|2022|ROE_SOURCE_VARIANCE|data source issue|computed=36.48, source_display=6.55
TATASTEEL|2022|ROCE_SOURCE_VARIANCE|version difference|computed=34.10, source_display=7.02
TATASTEEL|2023|ROCE_SOURCE_VARIANCE|version difference|computed=18.02, source_display=7.02
TATASTEEL|2024|ROE_SOURCE_VARIANCE|data source issue|computed=-5.33, source_display=6.55
TCS|2013|ROE_SOURCE_VARIANCE|data source issue|computed=36.52, source_display=0.52
TCS|2013|ROCE_SOURCE_VARIANCE|version difference|computed=49.43, source_display=64.3
TCS|2014|ROE_SOURCE_VARIANCE|data source issue|computed=39.30, source_display=0.52
TCS|2014|ROCE_SOURCE_VARIANCE|version difference|computed=54.13, source_display=64.3
TCS|2015|ROE_SOURCE_VARIANCE|data source issue|computed=39.62, source_display=0.52
TCS|2015|ROCE_SOURCE_VARIANCE|version difference|computed=55.31, source_display=64.3
TCS|2016|ROE_SOURCE_VARIANCE|data source issue|computed=34.24, source_display=0.52
TCS|2016|ROCE_SOURCE_VARIANCE|version difference|computed=47.34, source_display=64.3
TCS|2017|ROE_SOURCE_VARIANCE|data source issue|computed=30.57, source_display=0.52
TCS|2017|ROCE_SOURCE_VARIANCE|version difference|computed=42.23, source_display=64.3
TCS|2018|ROE_SOURCE_VARIANCE|data source issue|computed=30.40, source_display=0.52
TCS|2018|ROCE_SOURCE_VARIANCE|version difference|computed=42.35, source_display=64.3
TCS|2019|ROE_SOURCE_VARIANCE|data source issue|computed=35.29, source_display=0.52
TCS|2019|ROCE_SOURCE_VARIANCE|version difference|computed=48.95, source_display=64.3
TCS|2020|ROE_SOURCE_VARIANCE|data source issue|computed=38.57, source_display=0.52
TCS|2020|ROCE_SOURCE_VARIANCE|version difference|computed=50.60, source_display=64.3
TCS|2021|ROE_SOURCE_VARIANCE|data source issue|computed=37.67, source_display=0.52
TCS|2021|ROCE_SOURCE_VARIANCE|version difference|computed=51.43, source_display=64.3
TCS|2022|ROE_SOURCE_VARIANCE|data source issue|computed=43.13, source_display=0.52
TCS|2022|ROCE_SOURCE_VARIANCE|version difference|computed=58.87, source_display=64.3
TCS|2023|ROE_SOURCE_VARIANCE|data source issue|computed=46.78, source_display=0.52
TCS|2024|ROE_SOURCE_VARIANCE|data source issue|computed=50.94, source_display=0.52
TECHM|2013|ROE_SOURCE_VARIANCE|data source issue|computed=24.09, source_display=8.63
TECHM|2013|ROCE_SOURCE_VARIANCE|version difference|computed=18.82, source_display=11.9
TECHM|2013|ROE_SOURCE_VARIANCE|data source issue|computed=24.09, source_display=8.63
TECHM|2013|ROCE_SOURCE_VARIANCE|version difference|computed=18.82, source_display=11.9
TECHM|2014|ROE_SOURCE_VARIANCE|data source issue|computed=33.35, source_display=8.63
TECHM|2014|ROCE_SOURCE_VARIANCE|version difference|computed=46.27, source_display=11.9
TECHM|2014|ROE_SOURCE_VARIANCE|data source issue|computed=33.35, source_display=8.63
TECHM|2014|ROCE_SOURCE_VARIANCE|version difference|computed=46.27, source_display=11.9
TECHM|2015|ROE_SOURCE_VARIANCE|data source issue|computed=21.71, source_display=8.63
TECHM|2015|ROCE_SOURCE_VARIANCE|version difference|computed=33.20, source_display=11.9
TECHM|2015|ROE_SOURCE_VARIANCE|data source issue|computed=21.71, source_display=8.63
TECHM|2015|ROCE_SOURCE_VARIANCE|version difference|computed=33.20, source_display=11.9
TECHM|2016|ROE_SOURCE_VARIANCE|data source issue|computed=20.75, source_display=8.63
TECHM|2016|ROCE_SOURCE_VARIANCE|version difference|computed=30.05, source_display=11.9
TECHM|2016|ROE_SOURCE_VARIANCE|data source issue|computed=20.75, source_display=8.63
TECHM|2016|ROCE_SOURCE_VARIANCE|version difference|computed=30.05, source_display=11.9
TECHM|2017|ROE_SOURCE_VARIANCE|data source issue|computed=17.35, source_display=8.63
TECHM|2017|ROCE_SOURCE_VARIANCE|version difference|computed=27.85, source_display=11.9
TECHM|2017|ROE_SOURCE_VARIANCE|data source issue|computed=17.35, source_display=8.63
TECHM|2017|ROCE_SOURCE_VARIANCE|version difference|computed=27.85, source_display=11.9
TECHM|2018|ROE_SOURCE_VARIANCE|data source issue|computed=20.09, source_display=8.63
TECHM|2018|ROCE_SOURCE_VARIANCE|version difference|computed=28.85, source_display=11.9
TECHM|2018|ROE_SOURCE_VARIANCE|data source issue|computed=20.09, source_display=8.63
TECHM|2018|ROCE_SOURCE_VARIANCE|version difference|computed=28.85, source_display=11.9
TECHM|2019|ROE_SOURCE_VARIANCE|data source issue|computed=21.14, source_display=8.63
TECHM|2019|ROCE_SOURCE_VARIANCE|version difference|computed=30.54, source_display=11.9
TECHM|2019|ROE_SOURCE_VARIANCE|data source issue|computed=21.14, source_display=8.63
TECHM|2019|ROCE_SOURCE_VARIANCE|version difference|computed=30.54, source_display=11.9
TECHM|2020|ROE_SOURCE_VARIANCE|data source issue|computed=17.87, source_display=8.63
TECHM|2020|ROCE_SOURCE_VARIANCE|version difference|computed=26.27, source_display=11.9
TECHM|2020|ROE_SOURCE_VARIANCE|data source issue|computed=17.87, source_display=8.63
TECHM|2020|ROCE_SOURCE_VARIANCE|version difference|computed=26.27, source_display=11.9
TECHM|2021|ROE_SOURCE_VARIANCE|data source issue|computed=17.51, source_display=8.63
TECHM|2021|ROCE_SOURCE_VARIANCE|version difference|computed=27.31, source_display=11.9
TECHM|2021|ROE_SOURCE_VARIANCE|data source issue|computed=17.51, source_display=8.63
TECHM|2021|ROCE_SOURCE_VARIANCE|version difference|computed=27.31, source_display=11.9
TECHM|2022|ROE_SOURCE_VARIANCE|data source issue|computed=20.94, source_display=8.63
TECHM|2022|ROCE_SOURCE_VARIANCE|version difference|computed=30.96, source_display=11.9
TECHM|2022|ROE_SOURCE_VARIANCE|data source issue|computed=20.94, source_display=8.63
TECHM|2022|ROCE_SOURCE_VARIANCE|version difference|computed=30.96, source_display=11.9
TECHM|2023|ROE_SOURCE_VARIANCE|data source issue|computed=17.39, source_display=8.63
TECHM|2023|ROCE_SOURCE_VARIANCE|version difference|computed=28.46, source_display=11.9
TECHM|2023|ROE_SOURCE_VARIANCE|data source issue|computed=17.39, source_display=8.63
TECHM|2023|ROCE_SOURCE_VARIANCE|version difference|computed=28.46, source_display=11.9
TECHM|2024|ROCE_SOURCE_VARIANCE|version difference|computed=18.60, source_display=11.9
TECHM|2024|ROCE_SOURCE_VARIANCE|version difference|computed=18.60, source_display=11.9
TITAN|2013|ROCE_SOURCE_VARIANCE|version difference|computed=56.50, source_display=22.7
TITAN|2014|ROCE_SOURCE_VARIANCE|version difference|computed=34.95, source_display=22.7
TITAN|2015|ROE_SOURCE_VARIANCE|data source issue|computed=26.46, source_display=32.9
TITAN|2015|ROCE_SOURCE_VARIANCE|version difference|computed=38.32, source_display=22.7
